time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2010-07-22 09:30:00-04:00,DiversifiedLeverage,84e37fb2191f47f293f63089b0f2c1de,DIG,sell,market,fill,1,gtc,0.0,1,stock,35.087501525878906,2.0,0.35087501525878906
2010-07-28 09:30:00-04:00,DiversifiedLeverage,cde8f17f96df41f58788658c2d4cdd70,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2010-07-28 09:30:00-04:00,DiversifiedLeverage,8c14b907c06b4f6da3d74ac678154ded,UPRO,sell,market,new,1,gtc,0.0,1,stock,,,
2010-07-28 09:30:00-04:00,DiversifiedLeverage,bc79804ce9c1409ab4ca04dc80a3e10d,UDOW,sell,market,new,1,gtc,0.0,1,stock,,,
2010-07-28 09:30:00-04:00,DiversifiedLeverage,69e3fade710043f5b2212ed87c988dd0,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-28 09:30:00-04:00,DiversifiedLeverage,ef31c10732364ca599e7b5bc7a6aa46d,UGL,buy,market,new,1,gtc,0.0,1,stock,,,
2010-07-28 09:30:00-04:00,DiversifiedLeverage,96e0f0d92bc74a3d87cc4045edc1fac8,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2010-07-28 09:30:00-04:00,DiversifiedLeverage,cde8f17f96df41f58788658c2d4cdd70,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,0.48567700386047363,2323.0,5.641138399839401
2010-07-28 09:30:00-04:00,DiversifiedLeverage,8c14b907c06b4f6da3d74ac678154ded,UPRO,sell,market,fill,1,gtc,0.0,1,stock,1.9736109972000122,644.0,6.3550274109840394
2010-07-28 09:30:00-04:00,DiversifiedLeverage,bc79804ce9c1409ab4ca04dc80a3e10d,UDOW,sell,market,fill,1,gtc,0.0,1,stock,3.743333101272583,201.0,3.762049766778946
2010-07-28 09:30:00-04:00,DiversifiedLeverage,69e3fade710043f5b2212ed87c988dd0,TMF,buy,market,fill,1,gtc,0.0,1,stock,102.82499694824219,27.0,13.881374588012696
2010-07-28 09:30:00-04:00,DiversifiedLeverage,ef31c10732364ca599e7b5bc7a6aa46d,UGL,buy,market,fill,1,gtc,0.0,1,stock,48.310001373291016,13.0,3.140150089263916
2010-07-28 09:30:00-04:00,DiversifiedLeverage,96e0f0d92bc74a3d87cc4045edc1fac8,DIG,sell,market,fill,1,gtc,0.0,1,stock,36.400001525878906,8.0,1.4560000610351562
2010-08-03 09:30:00-04:00,DiversifiedLeverage,891d563750ef465495cf0c42ae87a837,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
2010-08-03 09:30:00-04:00,DiversifiedLeverage,9c4e2e27dc9247e3b2b66dc1f2479ade,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2010-08-03 09:30:00-04:00,DiversifiedLeverage,c7fe41f4f1404f048b47a975db4b840e,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2010-08-03 09:30:00-04:00,DiversifiedLeverage,20a0ae4f649d448780a2549230e757a1,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2010-08-03 09:30:00-04:00,DiversifiedLeverage,f429486dfcfe404592cf3b8606560fb6,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2010-08-03 09:30:00-04:00,DiversifiedLeverage,891d563750ef465495cf0c42ae87a837,TQQQ,buy,market,fill,1,gtc,0.0,1,stock,0.49281299114227295,663.0,1.6336750656366348
2010-08-03 09:30:00-04:00,DiversifiedLeverage,9c4e2e27dc9247e3b2b66dc1f2479ade,UPRO,buy,market,fill,1,gtc,0.0,1,stock,2.0333330631256104,2.0,0.020333330631256103
2010-08-03 09:30:00-04:00,DiversifiedLeverage,c7fe41f4f1404f048b47a975db4b840e,TMF,buy,market,fill,1,gtc,0.0,1,stock,105.55000305175781,1.0,0.5277500152587891
2010-08-03 09:30:00-04:00,DiversifiedLeverage,20a0ae4f649d448780a2549230e757a1,UGL,sell,market,fill,1,gtc,0.0,1,stock,50.38999938964844,2.0,0.5038999938964844
2010-08-03 09:30:00-04:00,DiversifiedLeverage,f429486dfcfe404592cf3b8606560fb6,DIG,sell,market,fill,1,gtc,0.0,1,stock,38.29999923706055,8.0,1.531999969482422
2010-08-09 09:30:00-04:00,DiversifiedLeverage,dca86728f6534ce88d0db249b318ec6e,TQQQ,sell,market,new,1,gtc,0.0,1,stock,,,
2010-08-09 09:30:00-04:00,DiversifiedLeverage,736bfca1e5654eff8b2c526c089cf405,UPRO,buy,market,new,1,gtc,0.0,1,stock,,,
2010-08-09 09:30:00-04:00,DiversifiedLeverage,5350866a43304985acb87578c54298d6,UDOW,buy,market,new,1,gtc,0.0,1,stock,,,
2010-08-09 09:30:00-04:00,DiversifiedLeverage,edf1469aa5c14d5d8b3543a81db56a3f,TMF,buy,market,new,1,gtc,0.0,1,stock,,,
2010-08-09 09:30:00-04:00,DiversifiedLeverage,5be67833ec0d4550bd8434fc5c69ebe0,UGL,sell,market,new,1,gtc,0.0,1,stock,,,
2010-08-09 09:30:00-04:00,DiversifiedLeverage,6d3ead47b4f04b0a8f92367e443f5b25,DIG,sell,market,new,1,gtc,0.0,1,stock,,,
2010-08-09 09:30:00-04:00,DiversifiedLeverage,dca86728f6534ce88d0db249b318ec6e,TQQQ,sell,market,fill,1,gtc,0.0,1,stock,0.5042709708213806,190.0,0.4790574222803116
2010-08-09 09:30:00-04:00,DiversifiedLeverage,736bfca1e5654eff8b2c526c089cf405,UPRO,buy,market,fill,1,gtc,0.0,1,stock,2.055694103240967,81.0,0.8325561118125916
2010-08-09 09:30:00-04:00,DiversifiedLeverage,5350866a43304985acb87578c54298d6,UDOW,buy,market,fill,1,gtc,0.0,1,stock,3.9120829105377197,13.0,0.2542853891849518
2010-08-09 09:30:00-04:00,DiversifiedLeverage,edf1469aa5c14d5d8b3543a81db56a3f,TMF,buy,market,fill,1,gtc,0.0,1,stock,107.07499694824219,1.0,0.5353749847412109
2010-08-09 09:30:00-04:00,DiversifiedLeverage,5be67833ec0d4550bd8434fc5c69ebe0,UGL,sell,market,fill,1,gtc,0.0,1,stock,52.0099983215332,3.0,0.7801499748229981
2010-08-09 09:30:00-04:00,DiversifiedLeverage,6d3ead47b4f04b0a8f92367e443f5b25,DIG,sell,market,fill,1,gtc,0.0,1,stock,39.25,3.0,0.58875
2010-08-13 09:30:00-04:00,DiversifiedLeverage,6a7b844c14b84f2b8bea42f3238715e4,TQQQ,buy,market,new,1,gtc,0.0,1,stock,,,
